interaction_count,total_watch_hours,avg_engagement,watch_time_ratio,has_like,has_comment,has_share
1,0.01938888888888889,0.787,0.469,0,0,0
1,0.007722222222222222,0.375,0.187,0,0,0
1,0.008305555555555556,0.68,0.201,0,0,0
1,0.020166666666666666,0.795,0.487,0,0,0
1,0.018583333333333334,0.48,0.449,0,0,0
1,0.014944444444444444,0.444,0.361,0,0,0
1,0.018,1.074,0.435,1,0,0
1,0.014861111111111111,0.744,0.359,0,0,0
1,0.028638888888888887,0.877,0.692,1,0,0
1,0.023583333333333335,0.528,0.57,0,0,0
1,0.0185,1.079,0.447,1,0,0
1,0.012638888888888889,1.022,0.305,1,0,0
1,0.013583333333333333,0.431,0.328,0,0,0
1,0.01361111111111111,0.432,0.329,0,0,0
1,0.013027777777777777,1.026,0.315,1,0,0
1,0.012361111111111111,0.719,0.299,0,0,0
1,0.002444444444444445,1.224,0.059,1,1,0
1,0.028277777777777777,1.173,0.683,1,0,0
1,0.019972222222222225,0.793,0.483,0,0,0
1,0.015444444444444445,0.449,0.373,0,0,0
1,0.01863888888888889,0.48,0.45,0,0,0
1,0.020694444444444446,0.8,0.5,0,0,0
1,0.02975,0.587,0.719,0,0,0
1,0.011083333333333332,0.407,0.268,0,0,0
1,0.013777777777777778,0.433,0.333,0,0,0
1,0.01136111111111111,1.01,0.275,1,1,0
1,0.017305555555555553,0.467,0.418,0,0,0
1,0.012361111111111111,0.419,0.299,0,0,0
1,0.0032222222222222222,0.631,0.078,1,0,0
1,0.019916666666666666,0.492,0.481,0,0,0
1,0.01138888888888889,0.41,0.275,0,0,0
1,0.003111111111111111,0.63,0.075,1,0,0
1,0.02013888888888889,0.795,0.487,0,0,1
1,0.03347222222222222,0.924,0.809,1,0,0
1,0.011805555555555555,0.714,0.285,0,0,0
1,0.014333333333333333,0.739,0.347,0,0,0
1,0.019888888888888887,0.792,0.481,0,0,0
1,0.0069722222222222225,0.667,0.168,1,0,0
1,0.011555555555555557,1.012,0.279,1,0,0
1,0.006222222222222222,0.36,0.15,0,0,0
1,0.02688888888888889,0.86,0.649,0,0,1
1,0.042722222222222224,0.435,0.336,0,0,0
1,0.09177777777777778,0.889,0.723,1,0,0
1,0.0007222222222222223,0.602,0.006,1,0,0
1,0.02816666666666667,0.389,0.222,0,0,0
1,0.015944444444444445,0.35,0.126,0,0,0
1,0.03641666666666667,0.715,0.287,0,0,0
1,0.03902777777777778,0.723,0.307,0,0,0
1,0.011444444444444445,0.636,0.09,1,0,0
1,0.09919444444444445,0.613,0.781,0,0,0
1,0.010361111111111111,0.633,0.082,1,0,0
1,0.09533333333333333,0.9,0.751,0,1,0
1,0.00986111111111111,0.931,0.078,1,0,0
1,0.09227777777777778,1.191,0.727,1,0,0
1,0.023638888888888886,0.974,0.186,1,0,0
1,0.06772222222222223,0.813,0.533,0,0,0
1,0.05052777777777778,0.459,0.398,0,0,0
1,0.018083333333333333,0.657,0.142,1,0,0
1,0.055,0.473,0.433,0,0,0
1,0.006083333333333333,0.619,0.048,0,0,0
1,0.020444444444444442,0.664,0.161,0,0,0
1,0.04713888888888888,0.749,0.371,0,0,0
1,0.07430555555555556,0.534,0.585,0,0,0
1,0.07350000000000001,1.132,0.579,1,0,0
1,0.01927777777777778,0.661,0.152,0,1,0
1,0.0205,0.965,0.161,1,0,1
1,0.04083333333333333,0.729,0.322,0,0,0
1,0.06513888888888889,1.105,0.513,1,0,0
1,0.010833333333333334,0.334,0.085,0,0,0
1,0.03161111111111111,0.4,0.249,0,0,0
1,0.042277777777777775,0.733,0.333,1,0,0
1,0.0811111111111111,0.856,0.639,1,0,0
1,0.06519444444444444,0.505,0.513,0,0,0
1,0.04833333333333333,0.452,0.381,0,0,0
1,0.011305555555555557,0.936,0.089,1,0,1
1,0.06180555555555556,0.495,0.487,0,0,0
1,0.025555555555555557,0.381,0.201,0,0,0
1,0.06111111111111111,0.493,0.481,0,0,0
1,0.06202777777777778,0.495,0.489,0,0,0
1,0.01563888888888889,0.349,0.123,0,0,0
1,0.025666666666666667,0.381,0.202,0,0,0
1,0.023861111111111114,0.675,0.188,0,0,0
1,0.06841666666666667,0.816,0.539,0,0,0
1,0.08241666666666667,1.16,0.649,1,0,0
1,0.05352777777777777,0.469,0.422,0,0,0
1,0.014583333333333334,0.946,0.115,1,1,0
1,0.08158333333333333,1.157,0.643,0,1,0
1,0.05302777777777778,1.067,0.418,0,1,0
1,0.04055555555555555,0.428,0.319,0,0,0
1,0.034666666666666665,0.709,0.273,1,0,0
1,0.09480555555555556,0.899,0.747,0,0,0
1,0.08480555555555556,0.867,0.668,0,0,0
1,0.04947222222222222,0.456,0.39,0,0,0
1,0.044194444444444446,0.739,0.348,1,0,0
1,0.012805555555555556,0.64,0.101,1,0,0
1,0.06013888888888889,1.389,0.474,1,1,0
1,0.06805555555555555,0.814,0.536,0,0,0
1,0.08097222222222222,1.155,0.638,1,0,0
1,0.024749999999999998,0.978,0.195,1,0,0
1,0.014916666666666667,0.658,0.145,0,0,0
1,0.07308333333333333,0.884,0.711,1,0,0
1,0.044305555555555556,0.772,0.431,1,0,0
1,0.049555555555555554,0.493,0.482,0,0,0
1,0.05475,0.813,0.533,0,1,0
1,0.07155555555555557,0.579,0.696,0,0,0
1,0.058833333333333335,0.529,0.572,0,0,0
1,0.07763888888888888,1.202,0.755,1,0,0
1,0.03147222222222222,0.422,0.306,0,0,0
1,0.03591666666666667,1.04,0.35,0,1,0
1,0.00125,0.305,0.012,0,0,0
1,0.051500000000000004,0.5,0.501,0,0,0
1,0.04533333333333333,1.076,0.441,0,1,0
1,0.03822222222222222,0.749,0.372,1,0,0
1,0.0007777777777777777,0.603,0.007,1,0,0
1,0.03886111111111111,0.751,0.378,1,0,0
1,0.06186111111111111,0.541,0.602,0,0,0
1,0.014249999999999999,0.656,0.139,0,0,0
1,0.03602777777777778,0.44,0.351,0,0,0
1,0.04680555555555556,0.482,0.455,0,0,0
1,0.02638888888888889,0.403,0.257,0,0,0
1,0.08522222222222223,0.632,0.829,0,0,0
1,0.017777777777777778,0.369,0.173,0,0,0
1,0.01608333333333333,0.363,0.156,0,0,0
1,0.0033888888888888888,0.313,0.033,0,0,0
1,0.06194444444444445,0.541,0.603,0,0,0
1,0.036166666666666666,0.741,0.352,1,0,0
1,0.05736111111111111,0.523,0.558,0,0,0
1,0.06269444444444444,0.544,0.61,0,0,0
1,0.033777777777777775,0.431,0.329,0,0,0
1,0.09516666666666668,0.67,0.926,0,0,0
1,0.03822222222222222,0.749,0.372,0,1,0
1,0.04713888888888888,0.483,0.459,0,0,0
1,0.01711111111111111,1.267,0.166,1,0,1
1,0.051083333333333335,0.799,0.497,0,0,0
1,0.057388888888888885,0.523,0.558,0,0,0
1,0.031194444444444445,0.421,0.303,0,0,0
1,0.03738888888888889,1.346,0.364,1,1,0
1,0.06055555555555556,0.536,0.589,0,0,0
1,0.05186111111111111,0.802,0.505,1,0,0
1,0.02697222222222222,0.405,0.262,0,0,0
1,0.06522222222222222,0.554,0.635,0,0,0
1,0.03072222222222222,0.42,0.299,0,0,0
1,0.03577777777777778,0.739,0.348,0,0,0
1,0.07186111111111111,0.88,0.699,1,0,0
1,0.046,1.079,0.448,1,1,0
1,0.04755555555555555,0.785,0.463,1,0,0
1,0.08697222222222223,1.239,0.846,1,1,0
1,0.042388888888888886,1.065,0.412,1,0,1
1,0.0375,0.746,0.365,1,0,0
1,0.026500000000000003,1.003,0.258,0,1,0
1,0.07408333333333333,0.588,0.721,0,0,0
1,0.030027777777777775,0.417,0.292,0,0,0
1,0.004666666666666667,0.318,0.045,0,0,0
1,0.08175,0.618,0.795,0,0,0
1,0.048249999999999994,0.788,0.469,1,0,0
1,0.015083333333333332,0.659,0.147,1,0,0
1,0.054,0.51,0.525,0,0,0
1,0.07038888888888889,0.574,0.685,0,0,0
1,0.010444444444444445,0.363,0.157,0,0,0
1,0.03330555555555556,0.8,0.5,0,0,0
1,0.007805555555555556,0.347,0.117,0,0,0
1,0.033555555555555554,0.801,0.503,0,0,0
1,0.015277777777777777,0.392,0.229,0,0,0
1,0.013027777777777777,0.378,0.195,0,0,0
1,0.03422222222222222,0.805,0.513,0,0,0
1,0.030194444444444444,1.081,0.453,1,0,0
1,0.017361111111111112,1.004,0.26,1,0,0
1,0.03166666666666667,0.79,0.475,0,0,0
1,0.0038055555555555555,0.923,0.057,0,0,1
1,0.03822222222222222,0.829,0.573,0,0,0
1,0.005861111111111111,0.635,0.088,0,1,0
1,0.024,0.744,0.36,1,0,0
1,0.04236111111111111,0.554,0.635,0,0,0
1,0.02836111111111111,0.77,0.425,0,0,0
1,0.014722222222222222,0.388,0.221,0,0,0
1,0.03058333333333333,0.483,0.459,0,0,0
1,0.050666666666666665,0.604,0.76,0,0,0
1,0.01913888888888889,0.415,0.287,0,0,0
1,0.008694444444444444,0.652,0.13,0,0,0
1,0.019833333333333335,0.419,0.297,0,0,0
1,0.052083333333333336,1.212,0.781,1,0,0
1,0.037,0.522,0.555,0,0,0
1,0.035972222222222225,1.116,0.54,1,0,0
1,0.03155555555555555,0.489,0.473,0,0,0
1,0.040888888888888884,0.545,0.613,0,0,0
1,0.03263888888888889,0.796,0.49,0,0,0
1,0.01941666666666667,0.717,0.291,0,0,0
1,0.012305555555555554,0.374,0.185,0,0,0
1,0.06302777777777778,0.978,0.946,0,0,0
1,0.042638888888888886,0.556,0.639,0,0,0
1,0.017944444444444443,0.408,0.269,0,0,0
1,0.033805555555555554,0.803,0.507,0,0,0
1,0.008888888888888889,0.353,0.134,0,0,0
1,0.03086111111111111,0.785,0.463,0,0,0
1,0.03436111111111111,1.106,0.516,1,0,0
1,0.02325,0.439,0.349,0,0,0
1,0.02588888888888889,0.755,0.388,1,0,0
1,0.027166666666666665,1.063,0.408,0,0,1
1,0.031055555555555555,0.786,0.466,0,0,1
1,0.03944444444444444,0.837,0.592,0,0,0
1,0.017416666666666667,0.704,0.261,1,0,0
1,0.03797222222222222,0.828,0.57,0,0,0
1,0.016416666666666666,0.698,0.246,0,0,0
1,0.02722222222222222,1.363,0.408,1,1,0
1,0.029,0.774,0.435,1,0,0
1,0.030027777777777775,0.78,0.45,1,0,0
1,0.025111111111111112,0.451,0.377,0,0,0
1,0.01972222222222222,0.718,0.296,1,0,0
1,0.050305555555555555,0.902,0.754,0,0,0
1,0.022666666666666665,0.736,0.34,0,0,0
1,0.041305555555555554,0.848,0.62,1,0,0
1,0.031083333333333334,0.786,0.466,1,0,0
1,0.04902777777777778,0.894,0.735,1,0,0
1,0.048666666666666664,1.492,0.73,1,1,0
1,0.014527777777777777,0.737,0.342,1,0,0
1,0.016777777777777777,1.058,0.394,1,0,0
1,0.028277777777777777,0.866,0.665,0,0,1
1,0.03758333333333334,0.954,0.884,0,0,0
1,0.006805555555555555,0.664,0.16,0,0,0
1,0.014305555555555556,0.735,0.337,0,0,0
1,0.034194444444444444,0.922,0.804,1,0,0
1,0.026194444444444444,1.146,0.616,1,0,0
1,0.021055555555555553,0.798,0.496,0,0,0
1,0.006416666666666667,0.66,0.151,0,0,0
1,0.012888888888888889,1.021,0.303,0,1,0
1,0.017416666666666667,1.064,0.41,1,0,0
1,0.01608333333333333,0.451,0.378,0,0,0
1,0.026194444444444444,0.846,0.616,0,0,0
1,0.0036944444444444446,0.635,0.087,1,0,0
1,0.013833333333333333,0.43,0.325,0,0,0
1,0.02022222222222222,0.49,0.476,0,0,0
1,0.020111111111111114,0.789,0.473,0,0,0
1,0.015805555555555555,0.449,0.372,0,0,0
1,0.010361111111111111,0.697,0.244,0,0,0
1,0.020277777777777777,0.491,0.477,0,0,0
1,0.02052777777777778,0.493,0.483,0,0,0
1,0.020444444444444442,0.793,0.481,0,0,0
1,0.021694444444444443,0.804,0.51,0,0,0
1,0.020916666666666667,0.797,0.492,0,0,0
1,0.01913888888888889,0.78,0.45,0,0,0
1,0.02661111111111111,0.85,0.626,0,0,0
1,0.027305555555555555,0.857,0.642,0,0,0
1,0.008777777777777778,0.383,0.207,0,0,0
1,0.004638888888888889,0.644,0.109,1,0,0
1,0.025972222222222223,1.145,0.611,1,0,0
1,0.02413888888888889,0.527,0.568,0,0,0
1,0.029333333333333333,0.876,0.69,0,1,0
1,0.022472222222222223,0.512,0.529,0,0,0
1,0.02625,0.847,0.618,1,0,0
1,0.02361111111111111,0.522,0.556,0,0,0
1,0.021083333333333336,0.498,0.496,0,0,0
1,0.02038888888888889,0.492,0.48,0,0,0
1,0.023111111111111114,0.817,0.544,0,0,0
1,0.0014166666666666666,0.613,0.034,0,0,0
1,0.010611111111111111,1.0,0.25,1,0,0
1,0.018555555555555554,0.775,0.437,1,0,0
1,0.017027777777777777,0.76,0.401,1,0,0
1,0.012888888888888889,0.721,0.303,1,0,0
1,0.008416666666666666,0.679,0.198,0,0,0
1,0.02227777777777778,0.81,0.524,1,0,0
1,0.010222222222222221,0.696,0.24,0,0,0
1,0.016888888888888887,0.759,0.397,0,0,0
1,0.005611111111111111,0.353,0.132,0,0,0
1,0.022027777777777778,0.807,0.518,1,0,0
1,0.024694444444444446,0.532,0.581,0,0,0
1,0.01536111111111111,0.444,0.361,0,0,0
1,0.022166666666666664,0.509,0.521,0,0,0
1,0.01375,0.729,0.323,0,0,0
1,0.024333333333333332,0.829,0.573,0,0,0
1,0.011527777777777777,0.709,0.272,1,0,0
1,0.023583333333333335,1.122,0.555,1,0,0
1,0.0038888888888888888,0.336,0.091,0,0,0
1,0.006472222222222222,0.661,0.153,1,0,0
1,0.020166666666666666,0.49,0.475,0,0,0
1,0.008194444444444445,0.977,0.193,0,0,1
1,0.0145,0.737,0.341,1,0,0
1,0.014666666666666666,0.438,0.345,0,0,0
1,0.02425,1.128,0.571,0,1,0
1,0.004138888888888889,0.939,0.097,0,1,0
1,0.0751111111111111,0.555,0.638,0,0,0
1,0.04908333333333333,0.467,0.417,0,0,0
1,0.050194444444444444,0.47,0.426,0,0,0
1,0.01136111111111111,0.639,0.096,0,0,0
1,0.008888888888888889,0.33,0.076,0,0,0
1,0.08977777777777778,0.605,0.762,0,0,0
1,0.09308333333333334,1.216,0.79,1,1,0
1,0.08266666666666667,0.881,0.702,1,0,0
1,0.052722222222222226,1.079,0.448,0,0,1
1,0.06738888888888889,1.129,0.572,1,0,0
1,0.01647222222222222,0.656,0.14,0,0,0
1,0.07847222222222222,0.866,0.666,0,1,0
1,0.023805555555555555,0.681,0.202,1,0,0
1,0.029666666666666668,0.701,0.252,1,0,0
1,0.08344444444444443,0.883,0.708,0,0,0
1,0.060361111111111115,0.505,0.512,0,0,0
1,0.015027777777777779,0.951,0.128,1,0,0
1,0.08055555555555556,0.574,0.684,0,0,0
1,0.09122222222222222,1.21,0.775,1,0,0
1,0.03744444444444445,0.427,0.318,0,0,0
1,0.03744444444444445,1.027,0.318,0,1,1
1,0.023555555555555555,0.68,0.2,1,0,0
1,0.013666666666666667,0.346,0.116,0,0,0
1,0.027305555555555555,0.693,0.232,0,0,0
1,0.04769444444444444,0.762,0.405,0,1,0
1,0.06466666666666666,0.82,0.549,0,0,0
1,0.03244444444444444,0.71,0.275,1,0,0
1,0.06188888888888889,0.81,0.525,0,0,0
1,0.06197222222222222,0.81,0.526,0,0,0
1,0.07902777777777778,0.868,0.671,1,0,0
1,0.050138888888888886,0.77,0.426,0,0,0
1,0.07102777777777777,0.841,0.603,1,0,0
1,0.060111111111111115,1.104,0.51,1,0,0
1,0.027833333333333335,0.695,0.236,0,0,0
1,0.09002777777777779,0.606,0.764,0,0,0
1,0.042055555555555554,0.743,0.357,1,0,0
1,0.07786111111111112,0.864,0.661,1,0,0
1,0.04069444444444444,1.338,0.345,0,1,1
1,0.03877777777777778,0.432,0.329,0,0,0
1,0.059333333333333335,0.802,0.504,0,1,0
1,0.08158333333333333,1.177,0.693,1,0,0
1,0.04616666666666666,0.757,0.392,1,0,0
1,0.01822222222222222,0.362,0.155,0,0,0
1,0.09869444444444445,0.635,0.838,0,0,0
1,0.06133333333333334,0.808,0.521,1,0,0
1,0.05472222222222222,0.786,0.465,0,0,0
1,0.017972222222222223,0.961,0.153,0,0,1
1,0.06322222222222222,0.815,0.537,0,0,0
1,0.07330555555555555,0.549,0.622,0,0,0
1,0.05597222222222222,0.79,0.475,0,0,0
1,0.044194444444444446,1.05,0.375,1,0,0
1,0.025222222222222222,0.512,0.531,0,0,0
1,0.036555555555555556,0.608,0.769,0,0,0
1,0.018861111111111113,0.459,0.397,0,0,0
1,0.01513888888888889,0.727,0.319,1,0,0
1,0.015583333333333334,0.431,0.328,0,0,0
1,0.0185,0.456,0.389,0,0,0
1,0.03572222222222222,0.901,0.752,0,0,0
1,0.007861111111111112,0.666,0.166,0,0,0
1,0.013472222222222222,0.713,0.284,0,0,1
1,0.02727777777777778,0.83,0.574,1,0,0
1,0.037333333333333336,0.914,0.786,0,0,0
1,0.017361111111111112,0.446,0.365,0,0,0
1,0.022916666666666665,1.093,0.483,1,1,0
1,0.023416666666666665,0.497,0.493,0,0,0
1,0.014083333333333335,1.019,0.296,0,1,0
1,0.011777777777777778,0.699,0.248,0,0,0
1,0.01275,0.407,0.268,0,0,0
1,0.017666666666666667,1.049,0.372,1,1,0
1,0.02822222222222222,0.838,0.594,1,0,0
1,0.03255555555555556,0.574,0.685,0,0,0
1,0.02525,1.113,0.532,0,1,0
1,0.009361111111111112,0.379,0.197,0,0,0
1,0.034027777777777775,0.887,0.717,0,0,0
1,0.01711111111111111,0.744,0.36,0,0,0
1,0.006333333333333333,0.353,0.133,0,0,0
1,0.0043055555555555555,0.636,0.09,0,0,0
1,0.010166666666666668,0.686,0.214,1,0,0
1,0.017444444444444443,0.447,0.367,0,0,0
1,0.020194444444444445,0.47,0.425,0,0,0
1,0.014305555555555556,1.021,0.301,1,1,0
1,0.03186111111111111,0.868,0.671,0,0,0
1,0.005833333333333334,0.649,0.123,0,0,0
1,0.027777777777777776,0.534,0.585,0,0,0
1,0.016916666666666667,1.342,0.356,1,1,0
1,0.02741666666666667,1.131,0.577,1,0,0
1,0.04163888888888889,0.951,0.876,0,0,0
1,0.024555555555555556,0.807,0.517,0,0,0
1,0.008611111111111111,0.672,0.181,1,0,0
1,0.029222222222222222,0.846,0.615,0,0,0
1,0.022805555555555555,0.792,0.48,0,0,0
1,0.010055555555555557,0.685,0.212,0,0,1
1,0.027694444444444445,0.533,0.583,0,0,0
1,0.010333333333333333,0.387,0.217,0,0,0
1,0.019888888888888887,1.068,0.419,1,0,0
1,0.021555555555555553,0.782,0.454,0,0,0
1,0.024166666666666666,0.503,0.509,0,0,0
1,0.015583333333333334,0.431,0.328,0,0,0
1,0.010805555555555554,0.391,0.227,0,0,0
1,0.009555555555555555,0.681,0.201,1,0,0
1,0.014333333333333333,0.721,0.302,0,0,0
1,0.008888888888888889,0.375,0.187,0,0,0
1,0.020111111111111114,0.769,0.423,0,0,0
1,0.02038888888888889,0.772,0.429,0,0,0
1,0.014,0.718,0.295,0,0,0
1,0.02308333333333333,0.794,0.486,0,0,0
1,0.01525,0.428,0.321,0,0,0
1,0.02861111111111111,0.541,0.602,0,0,0
1,0.027388888888888886,0.831,0.577,0,0,0
1,0.014583333333333334,0.423,0.307,0,0,0
1,0.012666666666666666,1.007,0.266,1,0,0
1,0.012083333333333333,0.702,0.254,0,0,0
1,0.01375,0.716,0.289,0,0,0
1,0.024527777777777777,0.807,0.516,0,0,0
1,0.025194444444444446,1.112,0.53,1,0,0
1,0.02161111111111111,1.082,0.455,1,1,0
1,0.012194444444444444,0.403,0.257,0,0,0
1,0.014194444444444445,0.72,0.299,0,0,0
1,0.06538888888888889,0.829,0.571,1,0,0
1,0.03816666666666667,0.733,0.334,0,0,0
1,0.07769444444444444,0.872,0.679,0,0,0
1,0.07672222222222222,0.868,0.67,0,0,0
1,0.04572222222222222,0.46,0.4,0,0,0
1,0.04375,0.753,0.382,1,0,0
1,0.08427777777777777,1.495,0.737,1,1,1
1,0.06061111111111111,0.512,0.53,0,0,0
1,0.026694444444444444,0.393,0.233,0,0,0
1,0.027916666666666666,0.998,0.244,1,0,0
1,0.02727777777777778,0.695,0.238,0,0,0
1,0.04827777777777778,0.769,0.422,0,0,1
1,0.05236111111111111,0.783,0.458,1,0,0
1,0.03941666666666667,0.738,0.344,0,0,0
1,0.026555555555555554,0.693,0.232,0,0,0
1,0.09544444444444446,0.934,0.834,0,0,0
1,0.02688888888888889,0.694,0.235,1,0,0
1,0.027777777777777776,0.397,0.243,0,0,0
1,0.014777777777777779,0.352,0.129,0,0,0
1,0.05563888888888889,0.494,0.486,0,0,0
1,0.02913888888888889,0.702,0.255,0,0,0
1,0.05172222222222222,0.481,0.452,0,0,0
1,0.012527777777777778,0.644,0.109,0,0,0
1,0.04013888888888889,0.44,0.351,0,0,0
1,0.03666666666666667,0.728,0.32,1,0,0
1,0.040888888888888884,0.743,0.357,0,0,0
1,0.057694444444444444,0.802,0.504,1,0,0
1,0.03813888888888889,0.433,0.333,0,0,0
1,0.03847222222222222,0.734,0.336,1,0,0
1,0.08105555555555556,1.183,0.708,0,0,1
1,0.014472222222222223,0.351,0.126,0,0,0
1,0.07313888888888889,0.856,0.639,0,0,0
1,0.037472222222222226,0.731,0.327,0,0,0
1,0.04861111111111111,0.47,0.425,0,0,0
1,0.07669444444444445,0.868,0.67,0,0,0
1,0.056861111111111105,1.099,0.497,1,0,0
1,0.023055555555555555,0.681,0.201,0,0,0
1,0.030055555555555558,0.705,0.263,0,0,1
1,0.05430555555555556,0.49,0.475,0,0,0
1,0.030444444444444444,0.706,0.266,0,0,0
1,0.018666666666666668,0.665,0.163,1,0,0
1,0.05547222222222222,0.794,0.485,0,0,0
1,0.022527777777777775,0.379,0.197,0,0,0
1,0.07252777777777779,0.854,0.634,0,0,0
1,0.04747222222222222,0.466,0.415,0,0,0
1,0.051333333333333335,0.479,0.449,0,0,0
1,0.03722222222222222,0.43,0.325,0,0,0
1,0.01836111111111111,0.664,0.16,0,0,0
1,0.07808333333333334,1.173,0.682,1,0,0
1,0.01713888888888889,0.36,0.15,0,0,0
1,0.02277777777777778,0.68,0.199,0,0,0
1,0.020277777777777777,0.371,0.177,0,0,0
1,0.02441666666666667,0.385,0.213,0,0,0
1,0.029861111111111113,1.004,0.261,1,0,0
1,0.03686111111111111,0.429,0.322,0,0,0
1,0.012416666666666668,0.643,0.109,1,0,0
1,0.08672222222222221,0.903,0.758,0,0,0
1,0.07141666666666667,0.85,0.624,1,0,0
1,0.007888888888888888,0.628,0.069,0,0,0
1,0.05516666666666666,0.493,0.482,0,0,0
1,0.022444444444444444,0.378,0.196,0,0,0
1,0.04011111111111111,0.74,0.35,0,1,0
1,0.010222222222222221,0.723,0.307,1,0,0
1,0.02347222222222222,0.582,0.704,0,0,0
1,0.015583333333333334,0.487,0.467,0,0,0
1,0.004388888888888889,0.353,0.131,0,0,0
1,0.010333333333333333,0.724,0.31,0,0,0
1,0.017611111111111112,0.511,0.529,0,0,0
1,0.026083333333333333,0.613,0.782,0,0,0
1,0.004861111111111111,0.358,0.146,0,0,0
1,0.01788888888888889,0.515,0.537,0,0,0
1,0.0185,0.522,0.555,0,0,0
1,0.011916666666666666,0.743,0.358,0,0,0
1,0.021833333333333333,0.862,0.655,0,0,0
1,0.006416666666666667,0.677,0.193,1,0,0
1,0.004638888888888889,0.656,0.14,1,0,0
1,0.007638888888888889,0.992,0.23,0,1,0
1,0.021694444444444443,0.86,0.651,1,0,0
1,0.010916666666666667,0.431,0.328,0,0,0
1,0.025750000000000002,0.909,0.772,0,0,0
1,0.01625,0.795,0.487,1,0,0
1,0.013361111111111112,1.06,0.401,1,0,1
1,0.007694444444444444,0.392,0.231,0,0,0
1,0.012416666666666668,0.449,0.372,0,0,0
1,0.007361111111111111,0.388,0.221,0,0,0
1,0.02225,0.867,0.667,1,0,0
1,0.016888888888888887,0.803,0.507,1,0,0
1,0.014222222222222223,0.471,0.427,0,0,0
1,0.022750000000000003,0.573,0.683,0,0,0
1,0.009944444444444443,1.019,0.298,0,0,1
1,0.008527777777777778,0.702,0.256,1,0,0
1,0.015611111111111112,0.487,0.468,0,0,0
1,0.01602777777777778,0.792,0.481,0,0,0
1,0.011583333333333334,0.439,0.347,0,0,0
1,0.011277777777777779,0.435,0.339,0,0,0
1,0.008722222222222221,1.005,0.261,1,0,0
1,0.015194444444444444,0.782,0.456,0,0,0
1,0.017555555555555557,0.511,0.527,0,0,0
1,0.021027777777777777,0.552,0.631,0,0,0
1,0.015333333333333334,1.084,0.46,1,0,0
1,0.013222222222222222,0.759,0.397,0,0,0
1,0.01613888888888889,0.794,0.485,0,0,0
1,0.00811111111111111,0.997,0.243,1,0,0
1,0.011833333333333335,0.742,0.355,1,0,0
1,0.01211111111111111,0.445,0.364,0,0,0
1,0.01661111111111111,0.499,0.498,0,0,0
1,0.017305555555555553,0.808,0.519,0,0,0
1,0.02775,0.633,0.833,0,0,0
1,0.011833333333333335,0.442,0.355,0,0,0
1,0.017722222222222223,0.813,0.531,0,0,0
1,0.008888888888888889,0.707,0.267,0,0,0
1,0.010833333333333334,0.73,0.325,0,0,0
1,0.008388888888888888,0.401,0.252,0,0,0
1,0.0011111111111111111,0.313,0.034,0,0,0
1,0.00825,0.699,0.247,0,0,0
1,0.012305555555555554,1.048,0.369,1,1,0
1,0.003638888888888889,0.644,0.109,1,0,0
1,0.006888888888888889,0.383,0.207,0,0,0
1,0.011888888888888888,0.443,0.356,0,0,0
1,0.0036944444444444446,0.344,0.111,0,0,0
1,0.023722222222222224,0.885,0.712,0,1,0
1,0.005361111111111112,0.364,0.161,0,0,0
1,0.01138888888888889,1.037,0.341,1,0,0
1,0.020916666666666667,0.851,0.628,1,0,0
1,0.0035555555555555557,0.943,0.106,1,0,0
1,0.0020277777777777777,0.324,0.061,0,0,0
1,0.007611111111111111,0.391,0.228,0,0,0
1,0.01113888888888889,0.734,0.334,0,1,0
1,0.011333333333333332,0.436,0.34,0,0,0
1,0.012222222222222223,0.747,0.367,1,0,0
1,0.01661111111111111,0.799,0.498,1,0,0
1,0.015611111111111112,0.487,0.468,0,0,0
1,0.007583333333333333,0.391,0.228,0,0,0
1,0.01888888888888889,0.827,0.567,1,0,0
1,0.01838888888888889,1.121,0.552,1,0,0
1,0.010194444444444445,0.722,0.306,0,0,0
1,0.009194444444444444,0.41,0.276,0,0,0
1,0.011555555555555557,1.039,0.346,0,1,0
1,0.018472222222222223,0.822,0.554,1,0,0
1,0.015222222222222222,0.783,0.457,0,0,0
1,0.012277777777777778,0.747,0.368,0,0,0
1,0.024527777777777777,0.894,0.736,0,0,0
1,0.014277777777777778,0.471,0.428,0,0,0
1,0.009416666666666667,0.413,0.282,0,0,0
1,0.020944444444444446,0.851,0.629,1,0,0
1,0.018555555555555554,0.523,0.557,0,0,0
1,0.009305555555555555,0.712,0.279,0,0,0
1,0.02336111111111111,0.58,0.701,0,0,0
1,0.0025277777777777777,0.33,0.076,0,0,0
1,0.009388888888888888,0.413,0.281,0,0,0
1,0.006416666666666667,0.677,0.192,0,0,0
1,0.01586111111111111,0.79,0.476,0,0,1
1,0.006861111111111111,0.382,0.205,0,0,0
1,0.00375,0.945,0.113,0,1,0
1,0.012638888888888889,0.452,0.38,0,0,0
1,0.025027777777777777,0.6,0.751,0,0,0
1,0.0069166666666666664,0.383,0.207,0,0,0
1,0.014416666666666666,0.773,0.433,0,0,0
1,0.010833333333333334,0.73,0.325,0,0,0
1,0.007861111111111112,0.368,0.171,0,0,0
1,0.002361111111111111,0.32,0.051,0,0,0
1,0.028333333333333332,0.546,0.615,0,0,0
1,0.024583333333333332,0.513,0.533,0,0,0
1,0.034888888888888886,1.203,0.756,1,0,0
1,0.03286111111111111,0.885,0.712,1,0,0
1,0.020166666666666666,0.475,0.437,0,0,0
